#Parameters = {ApertureA=7300; ApertureB=6000; Horn_Height=7300; ProbeHeight=1333; ProbeL=2000; ProbeR=23.5; ProbeRin=69.2; ProbeRout=72; R=10000; Thickness=3; WGH=3200; WGL=3000; WGW=2000}
#"Frequency / GHz"	"S1,1 (1) [Magnitude / dB]"
#---------------------------------------------
0.089800000190735	-8.9527759297141
0.089850001037121	-8.9353390080684
0.089900001883507	-8.9216280195266
0.089950002729893	-8.9115811793146
0.090000003576279	-8.9051265958599
0.090049996972084	-8.9021708779891
0.090099997818470	-8.9026111548105
0.090149998664856	-8.9063255830701
0.090199999511242	-8.9131764520057
0.090250000357628	-8.9230119439199
0.090300001204014	-8.9356609320216
0.090350002050400	-8.9509358316811
0.090400002896786	-8.9686338630060
0.090449996292591	-8.9885325534850
0.090499997138977	-9.0103928771966
0.090549997985363	-9.0339588811800
0.090599998831749	-9.0589602180627
0.090649999678135	-9.0851080897703
0.090700000524521	-9.1121016334958
0.090750001370907	-9.1396236381705
0.090800002217293	-9.1673505608306
0.090850003063679	-9.1949434824971
0.090899996459484	-9.2220629398947
0.090949997305870	-9.2483589707163
0.090999998152256	-9.2734846949538
0.091049998998642	-9.2970952645804
0.091099999845028	-9.3188518483432
0.091150000691414	-9.3384230677309
0.091200001537800	-9.3554989335212
0.091250002384186	-9.3697829277138
0.091300003230572	-9.3810033356908
0.091349996626377	-9.3889187359979
0.091399997472763	-9.3933146091432
0.091449998319149	-9.3940129748354
0.091499999165535	-9.3908753122431
0.091550000011921	-9.3838001792536
0.091600000858307	-9.3727324827854
0.091650001704693	-9.3576556999899
0.091700002551079	-9.3385971765192
0.091750003397465	-9.3156277080498
0.091799996793270	-9.2888562136022
0.091849997639656	-9.2584321306185
0.091899998486042	-9.2245386662080
0.091949999332428	-9.1873945721884
0.092000000178814	-9.1472402590075
0.092050001025200	-9.1043461477386
0.092100001871586	-9.0589979890795
0.092150002717972	-9.0115024535605
0.092200003564358	-8.9621692158639
0.092249996960163	-8.9113213577172
0.092299997806549	-8.8592783017276
0.092349998652935	-8.8063645778191
0.092399999499321	-8.7528957732319
0.092450000345707	-8.6991809354077
0.092500001192093	-8.6455178827196
0.092550002038479	-8.5921949197205
0.092600002884865	-8.5394804390515
0.092649996280670	-8.4876321740206
0.092699997127056	-8.4368859164227
0.092749997973442	-8.3874633265040
0.092799998819828	-8.3395630506870
0.092849999666214	-8.2933671259597
0.092900000512600	-8.2490357173997
0.092950001358986	-8.2067100793355
0.093000002205372	-8.1665136331765
0.093050003051758	-8.1285464521287
0.093099996447563	-8.0928914275338
0.093149997293949	-8.0596128257987
0.093199998140335	-8.0287569680761
0.093249998986721	-8.0003505061756
0.093299999833107	-7.9744049086691
0.093350000679493	-7.9509133716917
0.093400001525879	-7.9298525588541
0.093450002372265	-7.9111845864161
0.093500003218651	-7.8948572680808
0.093549996614456	-7.8808047541235
0.093599997460842	-7.8689470563765
0.093649998307228	-7.8591905474297
0.093699999153614	-7.8514328987459
0.093750000000000	-7.8455590707537
0.093800000846386	-7.8414462627995
0.093850001692772	-7.8389617492675
0.093900002539158	-7.8379663562506
0.093950003385544	-7.8383135579657
0.093999996781349	-7.8398532587323
0.094049997627735	-7.8424319555510
0.094099998474121	-7.8458936832608
0.094149999320507	-7.8500794541552
0.094200000166893	-7.8548327727534
0.094250001013279	-7.8600017329729
0.094300001859665	-7.8654344605024
0.094350002706051	-7.8709870639901
0.094400003552437	-7.8765189434703
0.094449996948242	-7.8819020548522
0.094499997794628	-7.8870154871359
0.094549998641014	-7.8917501807481
0.094599999487400	-7.8960054468781
0.094650000333786	-7.8997001281431
0.094700001180172	-7.9027604534774
0.094750002026558	-7.9051312075321
0.094800002872944	-7.9067716497117
0.094850003719330	-7.9076531608062
0.094899997115135	-7.9077664181904
0.094949997961521	-7.9071141610110
0.094999998807907	-7.9057148841623
0.095049999654293	-7.9035993944066
0.095100000500679	-7.9008145133926
0.095150001347065	-7.8974172498518
0.095200002193451	-7.8934754039509
0.095250003039837	-7.8890666931437
0.095299996435642	-7.8842772560624
0.095349997282028	-7.8791994337927
0.095399998128414	-7.8739304295008
0.095449998974800	-7.8685720988552
0.095499999821186	-7.8632263660621
0.095550000667572	-7.8579982277813
0.095600001513958	-7.8529860846204
0.095650002360344	-7.8482924150638
0.095700003206730	-7.8440113000264
0.095749996602535	-7.8402290651478
0.095799997448921	-7.8370282941155
0.095849998295307	-7.8344830855857
0.095899999141693	-7.8326591007279
0.095949999988079	-7.8316065350939
0.096000000834465	-7.8313683880317
0.096050001680851	-7.8319786466925
0.096100002527237	-7.8334538400450
0.096150003373623	-7.8357967730784
0.096199996769428	-7.8390028313408
0.096249997615814	-7.8430474719493
0.096299998462200	-7.8478972398874
0.096349999308586	-7.8535033105349
0.096400000154972	-7.8598020847157
0.096450001001358	-7.8667200767242
0.096500001847744	-7.8741697461226
0.096550002694130	-7.8820510831289
0.096600003540516	-7.8902542536480
0.096649996936321	-7.8986601298602
0.096699997782707	-7.9071403266429
0.096749998629093	-7.9155581851364
0.096799999475479	-7.9237720578314
0.096850000321865	-7.9316362552139
0.096900001168251	-7.9390020905962
0.096950002014637	-7.9457199669169
0.097000002861023	-7.9516431573257
0.097050003707409	-7.9566230163889
0.097099997103214	-7.9605216039493
0.097149997949600	-7.9632060711334
0.097199998795986	-7.9645519134718
0.097249999642372	-7.9644450253401
0.097300000488758	-7.9627869428386
0.097350001335144	-7.9594906836342
0.097400002181530	-7.9544864344946
0.097450003027916	-7.9477190701897
0.097499996423721	-7.9391539224599
0.097549997270107	-7.9287714390825
0.097599998116493	-7.9165746655026
0.097649998962879	-7.9025842183191
0.097699999809265	-7.8868345645646
0.097750000655651	-7.8693840211698
0.097800001502037	-7.8503033250281
0.097850002348423	-7.8296836397089
0.097900003194809	-7.8076247854419
0.097949996590614	-7.7842431792605
0.097999997437000	-7.7596655809602
0.098049998283386	-7.7340272961536
0.098099999129772	-7.7074722141960
0.098149999976158	-7.6801447496226
0.098200000822544	-7.6521985464682
0.098250001668930	-7.6237854826174
0.098300002515316	-7.5950565476975
0.098350003361702	-7.5661588145870
0.098399996757507	-7.5372382991062
0.098449997603893	-7.5084321248454
0.098499998450279	-7.4798694434768
0.098549999296665	-7.4516739040286
0.098600000143051	-7.4239535011996
0.098650000989437	-7.3968109231387
0.098700001835823	-7.3703312837313
0.098750002682209	-7.3445885261600
0.098800003528595	-7.3196456664365
0.098849996924400	-7.2955476068969
0.098899997770786	-7.2723284407626
0.098949998617172	-7.2500070781225
0.098999999463558	-7.2285835313927
0.099050000309944	-7.2080520619327
0.099100001156330	-7.1883845526170
0.099150002002716	-7.1695428152454
0.099200002849102	-7.1514789972550
0.099250003695488	-7.1341289934848
0.099299997091293	-7.1174154331515
0.099349997937679	-7.1012570735037
0.099399998784065	-7.0855573604993
0.099449999630451	-7.0702137106616
0.099500000476837	-7.0551178557692
0.099550001323223	-7.0401563511306
0.099600002169609	-7.0252111082687
0.099650003015995	-7.0101621299955
0.099699996411800	-6.9948855445312
0.099749997258186	-6.9792682223795
0.099799998104572	-6.9631895888867
0.099849998950958	-6.9465411052864
0.099899999797344	-6.9292181130477
0.099950000643730	-6.9111250135067
0.10000000149012	-6.8921731057446
